time,pkg_pwr,ram_pwr
1361,40.11,6.99
1362,39.21,6.75
1363,29.56,5.91
1364,22.42,5.44
1365,22.58,5.30
1366,22.26,5.25
1367,23.04,5.46
1368,26.26,5.81
1369,22.19,5.20
1370,21.93,5.11
1371,21.80,4.94
