time,pid,count,event
2,629353,18078335,ref-cycles
2,648051,16884968,ref-cycles
2,648029,4625875,ref-cycles
2,629101,3518310,ref-cycles
2,629137,1684017,ref-cycles
2,647531,1053952,ref-cycles
2,465034,1024765,ref-cycles
2,647972,964298,ref-cycles
2,629331,819812,ref-cycles
2,648040,769189,ref-cycles
2,42066,746672,ref-cycles
2,629342,704099,ref-cycles
2,629124,197570,ref-cycles
2,648767,174202,ref-cycles
2,648036,172201,ref-cycles
2,648039,168107,ref-cycles
2,15,156216,ref-cycles
2,648038,142899,ref-cycles
2,629122,131422,ref-cycles
2,238520,128800,ref-cycles
2,648437,119899,ref-cycles
2,647539,116150,ref-cycles
2,648763,105708,ref-cycles
2,629339,103040,ref-cycles
2,465033,101016,ref-cycles
2,104341,97152,ref-cycles
2,465030,94898,ref-cycles
2,465059,92506,ref-cycles
2,648037,85284,ref-cycles
2,629121,67666,ref-cycles
2,465049,62675,ref-cycles
2,647691,61847,ref-cycles
2,465031,53820,ref-cycles
2,629123,52394,ref-cycles
2,90240,48553,ref-cycles
2,465032,45034,ref-cycles
2,87483,36708,ref-cycles
2,629338,33189,ref-cycles
2,88546,33120,ref-cycles
2,465023,31671,ref-cycles
2,90239,29831,ref-cycles
2,87480,25806,ref-cycles
2,629341,24932,ref-cycles
2,465018,23690,ref-cycles
2,629340,20056,ref-cycles
2,465022,19918,ref-cycles
2,465046,19550,ref-cycles
2,465029,19044,ref-cycles
2,465014,17411,ref-cycles
2,87482,16790,ref-cycles
2,465020,15295,ref-cycles
2,465016,14835,ref-cycles
2,465012,14145,ref-cycles
2,465017,10925,ref-cycles
2,465019,9177,ref-cycles
2,465021,8809,ref-cycles
2,310,6302,ref-cycles
2,629101,2190,LLC-load-misses
2,629137,1108,LLC-load-misses
2,648761,544,LLC-load-misses
2,629331,385,LLC-load-misses
2,647539,342,LLC-load-misses
2,629342,271,LLC-load-misses
2,648029,222,LLC-load-misses
2,465049,106,LLC-load-misses
2,647531,89,LLC-load-misses
2,648036,88,LLC-load-misses
2,647691,76,LLC-load-misses
2,648040,53,LLC-load-misses
2,90240,45,LLC-load-misses
2,629124,44,LLC-load-misses
2,629122,39,LLC-load-misses
2,648038,34,LLC-load-misses
2,629354,31,LLC-load-misses
2,647972,29,LLC-load-misses
2,88546,27,LLC-load-misses
2,648052,27,LLC-load-misses
2,87482,25,LLC-load-misses
2,465046,18,LLC-load-misses
2,87483,17,LLC-load-misses
2,465029,15,LLC-load-misses
2,629353,15,LLC-load-misses
2,90239,13,LLC-load-misses
2,629339,13,LLC-load-misses
2,87480,12,LLC-load-misses
2,629338,12,LLC-load-misses
2,648051,11,LLC-load-misses
2,465034,8,LLC-load-misses
2,629341,8,LLC-load-misses
2,465017,7,LLC-load-misses
2,465021,7,LLC-load-misses
2,648039,6,LLC-load-misses
2,465059,5,LLC-load-misses
2,42066,3,LLC-load-misses
2,465023,3,LLC-load-misses
2,629123,3,LLC-load-misses
2,238520,2,LLC-load-misses
2,465016,2,LLC-load-misses
2,465022,2,LLC-load-misses
2,629340,2,LLC-load-misses
2,648037,2,LLC-load-misses
2,648437,2,LLC-load-misses
2,310,1,LLC-load-misses
2,465012,1,LLC-load-misses
2,648767,1,LLC-load-misses
2,629354,486208,LLC-loads
2,648761,467940,LLC-loads
2,648052,439779,LLC-loads
2,629353,118863,LLC-loads
2,648051,103159,LLC-loads
2,629101,33797,LLC-loads
2,629137,13757,LLC-loads
2,629331,7955,LLC-loads
2,647972,7607,LLC-loads
2,465034,6885,LLC-loads
2,648040,6792,LLC-loads
2,42066,6264,LLC-loads
2,629342,4182,LLC-loads
2,647539,2166,LLC-loads
2,629124,2158,LLC-loads
2,647531,1673,LLC-loads
2,629122,1348,LLC-loads
2,648767,1178,LLC-loads
2,648039,1135,LLC-loads
2,648038,1108,LLC-loads
2,648036,976,LLC-loads
2,465059,897,LLC-loads
2,238520,886,LLC-loads
2,465049,865,LLC-loads
2,648037,862,LLC-loads
2,629339,816,LLC-loads
2,104341,693,LLC-loads
2,465033,647,LLC-loads
2,648437,612,LLC-loads
2,648763,591,LLC-loads
2,15,472,LLC-loads
2,647691,403,LLC-loads
2,465030,397,LLC-loads
2,465031,309,LLC-loads
2,465032,309,LLC-loads
2,629121,278,LLC-loads
2,90240,274,LLC-loads
2,90239,266,LLC-loads
2,629123,262,LLC-loads
2,629338,234,LLC-loads
2,465029,191,LLC-loads
2,465046,189,LLC-loads
2,88546,157,LLC-loads
2,87482,150,LLC-loads
2,629341,148,LLC-loads
2,87483,139,LLC-loads
2,465020,124,LLC-loads
2,629340,124,LLC-loads
2,465018,106,LLC-loads
2,465023,105,LLC-loads
2,87480,87,LLC-loads
2,310,86,LLC-loads
2,465017,83,LLC-loads
2,465014,79,LLC-loads
2,465022,71,LLC-loads
2,465019,52,LLC-loads
2,465012,50,LLC-loads
2,465016,47,LLC-loads
2,465021,47,LLC-loads
2,648029,45,LLC-store-misses
2,648052,7,LLC-store-misses
2,629354,5,LLC-store-misses
2,648761,31648,LLC-stores
2,648052,30799,LLC-stores
2,629354,29448,LLC-stores
2,629353,5782,LLC-stores
2,648051,5421,LLC-stores
2,648029,4213,LLC-stores
2,648761,44949729,cycles
2,648052,39017770,cycles
2,629354,38780118,cycles
2,629353,12123646,cycles
2,648051,9406329,cycles
2,648029,3170334,cycles
2,647972,703303,cycles
2,42066,441520,cycles
2,648767,127984,cycles
2,648037,114551,cycles
2,647531,112595,cycles
2,629121,82317,cycles
2,648763,81842,cycles
2,648437,79740,cycles
2,629124,77157,cycles
2,238520,73928,cycles
2,15,69836,cycles
2,465059,59343,cycles
2,465033,56105,cycles
2,465030,49676,cycles
2,648038,41414,cycles
2,648036,34633,cycles
2,465031,29768,cycles
2,465032,28802,cycles
2,629123,28135,cycles
2,647539,27448,cycles
2,629122,24665,cycles
2,465054,19694,cycles
2,465024,19038,cycles
2,630151,16880,cycles
2,648053,15377,cycles
2,629355,14827,cycles
2,465045,14601,cycles
2,510801,14134,cycles
2,465020,13162,cycles
2,311,9904,cycles
2,465019,8639,cycles
2,310,7778,cycles
2,465021,7159,cycles
2,648761,36951517,instructions
2,648052,25566552,instructions
2,629354,24766545,instructions
2,629353,7699013,instructions
2,648051,6196905,instructions
2,648029,1214436,instructions
2,629101,924982,instructions
2,647972,294820,instructions
2,42066,221122,instructions
2,647531,86674,instructions
2,629342,79526,instructions
2,629124,67649,instructions
2,648039,63850,instructions
2,648037,63726,instructions
2,15,57807,instructions
2,648767,53209,instructions
2,629121,52673,instructions
2,648763,43608,instructions
2,648437,43023,instructions
2,238520,38188,instructions
2,465030,31155,instructions
2,465059,25482,instructions
2,465033,19523,instructions
2,465031,19225,instructions
2,465032,19199,instructions
2,648038,18831,instructions
2,648036,18776,instructions
2,104341,18343,instructions
2,647539,17014,instructions
2,629123,15953,instructions
2,629122,14433,instructions
2,465024,9303,instructions
2,465054,8212,instructions
2,465045,7800,instructions
2,629355,7272,instructions
2,510801,6954,instructions
2,465019,6762,instructions
2,648053,6754,instructions
2,630151,6716,instructions
2,310,6044,instructions
2,465017,5623,instructions
2,465021,5604,instructions
2,465020,5578,instructions
2,311,5493,instructions
2,648761,52247484,ref-cycles
2,629354,43407979,ref-cycles
2,648052,40733305,ref-cycles
2,629353,12582978,ref-cycles
2,648051,9558515,ref-cycles
2,629101,2570503,ref-cycles
2,648029,2250090,ref-cycles
2,465034,894539,ref-cycles
2,647972,830024,ref-cycles
2,42066,443302,ref-cycles
2,648040,418191,ref-cycles
2,629342,204999,ref-cycles
2,648767,177744,ref-cycles
2,647531,139633,ref-cycles
2,629121,137586,ref-cycles
2,648437,123004,ref-cycles
2,648763,114034,ref-cycles
2,15,106329,ref-cycles
2,238520,95450,ref-cycles
2,465030,86089,ref-cycles
2,648037,83122,ref-cycles
2,648039,80638,ref-cycles
2,629124,77165,ref-cycles
2,465059,59363,ref-cycles
2,465033,56120,ref-cycles
2,104341,53958,ref-cycles
2,629123,47127,ref-cycles
2,648038,41423,ref-cycles
2,647539,39238,ref-cycles
2,465054,37766,ref-cycles
2,629122,37444,ref-cycles
2,465024,36501,ref-cycles
2,465031,29762,ref-cycles
2,465032,28842,ref-cycles
2,629355,28405,ref-cycles
2,510801,27094,ref-cycles
2,465020,25231,ref-cycles
2,648036,17710,ref-cycles
2,630151,16882,ref-cycles
2,465017,16583,ref-cycles
2,465019,16560,ref-cycles
2,648053,15387,ref-cycles
2,310,14927,ref-cycles
2,465045,14605,ref-cycles
2,465021,13731,ref-cycles
2,311,9913,ref-cycles
2,629101,595,LLC-load-misses
2,647531,464,LLC-load-misses
2,648761,358,LLC-load-misses
2,648040,95,LLC-load-misses
2,648029,82,LLC-load-misses
2,648039,32,LLC-load-misses
2,648037,28,LLC-load-misses
2,465054,23,LLC-load-misses
2,629137,19,LLC-load-misses
2,630151,17,LLC-load-misses
2,629121,16,LLC-load-misses
2,629354,13,LLC-load-misses
2,648051,13,LLC-load-misses
2,465024,12,LLC-load-misses
2,647972,11,LLC-load-misses
2,510801,9,LLC-load-misses
2,629355,9,LLC-load-misses
2,629342,9,LLC-load-misses
2,629124,7,LLC-load-misses
2,42066,6,LLC-load-misses
2,465045,6,LLC-load-misses
2,629353,6,LLC-load-misses
2,648052,6,LLC-load-misses
2,648053,4,LLC-load-misses
2,311,3,LLC-load-misses
2,465034,3,LLC-load-misses
2,648038,3,LLC-load-misses
2,465017,2,LLC-load-misses
2,310,1,LLC-load-misses
2,465059,1,LLC-load-misses
2,648767,1,LLC-load-misses
2,648761,333334,LLC-loads
2,629354,321046,LLC-loads
2,648052,280624,LLC-loads
2,629353,83148,LLC-loads
2,648051,67166,LLC-loads
2,629101,23567,LLC-loads
2,629137,9795,LLC-loads
2,465034,5151,LLC-loads
2,42066,5034,LLC-loads
2,648040,3643,LLC-loads
2,647972,3634,LLC-loads
2,629342,1834,LLC-loads
2,629124,1082,LLC-loads
2,648767,1049,LLC-loads
2,647531,987,LLC-loads
2,629121,766,LLC-loads
2,648437,740,LLC-loads
2,238520,643,LLC-loads
2,465059,625,LLC-loads
2,465030,562,LLC-loads
2,648763,555,LLC-loads
2,648039,523,LLC-loads
2,104341,500,LLC-loads
2,465033,477,LLC-loads
2,15,306,LLC-loads
2,647539,242,LLC-loads
2,465032,227,LLC-loads
2,465031,226,LLC-loads
2,629123,184,LLC-loads
2,465024,175,LLC-loads
2,465054,146,LLC-loads
2,648037,145,LLC-loads
2,648053,145,LLC-loads
2,629355,136,LLC-loads
2,629122,126,LLC-loads
2,465020,116,LLC-loads
2,630151,113,LLC-loads
2,310,110,LLC-loads
2,648036,100,LLC-loads
2,510801,94,LLC-loads
2,465045,89,LLC-loads
2,311,81,LLC-loads
2,648038,69,LLC-loads
2,465017,65,LLC-loads
2,465019,64,LLC-loads
2,465021,54,LLC-loads
2,629137,111,LLC-store-misses
2,648761,25,LLC-store-misses
2,648052,11,LLC-store-misses
2,648761,26657,LLC-stores
2,629354,18669,LLC-stores
2,648052,17804,LLC-stores
2,629353,4067,LLC-stores
2,648051,3394,LLC-stores
2,648029,1336,LLC-stores
3,648761,50249470,cycles
3,629354,39692125,cycles
3,648052,38374022,cycles
3,629353,12769085,cycles
3,648051,11275070,cycles
3,648029,2266966,cycles
3,647531,1008847,cycles
3,42066,530525,cycles
3,647972,435368,cycles
3,629123,156218,cycles
3,648038,136380,cycles
3,629122,127768,cycles
3,648036,118568,cycles
3,635987,112179,cycles
3,648767,108500,cycles
3,648762,103641,cycles
3,15,92385,cycles
3,629124,87847,cycles
3,238520,87543,cycles
3,465059,80809,cycles
3,465033,77185,cycles
3,648763,72579,cycles
3,648437,72421,cycles
3,465030,59595,cycles
3,647539,45785,cycles
3,647691,44921,cycles
3,648037,43809,cycles
3,465031,40341,cycles
3,465032,38346,cycles
3,922,38320,cycles
3,629121,37110,cycles
3,510689,26247,cycles
3,465051,22904,cycles
3,465014,14470,cycles
3,87481,13633,cycles
3,911,13386,cycles
3,484037,13107,cycles
3,465018,11318,cycles
3,465022,10274,cycles
3,465023,9170,cycles
3,465016,7300,cycles
3,465012,7176,cycles
3,311,5721,cycles
3,648761,33788445,instructions
3,648052,24569446,instructions
3,629354,23645364,instructions
3,629353,7926268,instructions
3,648051,7220660,instructions
3,647531,1026218,instructions
3,648029,971798,instructions
3,42066,295493,instructions
3,647972,193548,instructions
3,629123,115801,instructions
3,629342,106590,instructions
3,648036,81354,instructions
3,629122,79281,instructions
3,15,74247,instructions
3,648038,59648,instructions
3,629124,54891,instructions
3,635987,49728,instructions
3,648767,48061,instructions
3,238520,45305,instructions
3,648762,40701,instructions
3,648437,39064,instructions
3,648763,36629,instructions
3,465059,34711,instructions
3,647539,27245,instructions
3,465033,26298,instructions
3,465031,25812,instructions
3,465032,25787,instructions
3,648039,25471,instructions
3,465030,23762,instructions
3,104341,23686,instructions
3,629121,22659,instructions
3,648037,22194,instructions
3,647691,19172,instructions
3,465014,10804,instructions
3,510689,10313,instructions
3,922,9394,instructions
3,484037,8780,instructions
3,465051,7882,instructions
3,465023,7423,instructions
3,465022,7285,instructions
3,87481,6960,instructions
3,911,5752,instructions
3,465018,5658,instructions
3,465016,5620,instructions
3,465012,5603,instructions
3,311,4297,instructions
3,648761,46597667,ref-cycles
3,629354,40912980,ref-cycles
3,648052,38643269,ref-cycles
3,629353,12669205,ref-cycles
3,648051,12303597,ref-cycles
3,648029,2768533,ref-cycles
3,629101,2502377,ref-cycles
3,647531,1288023,ref-cycles
3,465034,839615,ref-cycles
3,42066,766659,ref-cycles
3,647972,549769,ref-cycles
3,629342,215142,ref-cycles
3,648038,181953,ref-cycles
3,648767,169418,ref-cycles
3,629123,156239,ref-cycles
3,648036,140300,ref-cycles
3,15,138897,ref-cycles
3,629122,127742,ref-cycles
3,648437,120175,ref-cycles
3,648763,119968,ref-cycles
3,635987,112194,ref-cycles
3,238520,107893,ref-cycles
3,648762,103638,ref-cycles
3,104341,97934,ref-cycles
3,465059,97474,ref-cycles
3,465033,92920,ref-cycles
3,629124,87837,ref-cycles
3,647691,86112,ref-cycles
3,648039,64998,ref-cycles
3,465030,58052,ref-cycles
3,647539,54579,ref-cycles
3,510689,50324,ref-cycles
3,465031,48622,ref-cycles
3,465032,46690,ref-cycles
3,629121,45908,ref-cycles
3,648037,43838,ref-cycles
3,922,38318,ref-cycles
3,465014,27738,ref-cycles
3,87481,26151,ref-cycles
3,484037,25116,ref-cycles
3,465051,22908,ref-cycles
3,465018,21689,ref-cycles
3,465022,19688,ref-cycles
3,465023,17572,ref-cycles
3,465016,14007,ref-cycles
3,465012,13754,ref-cycles
3,911,13386,ref-cycles
3,311,10971,ref-cycles
3,647531,603,LLC-load-misses
3,629101,585,LLC-load-misses
3,635987,264,LLC-load-misses
3,629123,256,LLC-load-misses
3,648029,193,LLC-load-misses
3,629122,118,LLC-load-misses
3,465051,72,LLC-load-misses
3,648761,70,LLC-load-misses
3,648036,58,LLC-load-misses
3,647539,33,LLC-load-misses
3,922,31,LLC-load-misses
3,629353,25,LLC-load-misses
3,648762,23,LLC-load-misses
3,510689,17,LLC-load-misses
3,648040,16,LLC-load-misses
3,647691,13,LLC-load-misses
3,629124,8,LLC-load-misses
3,87481,6,LLC-load-misses
3,629342,5,LLC-load-misses
3,629354,5,LLC-load-misses
3,484037,4,LLC-load-misses
3,647972,4,LLC-load-misses
3,648051,3,LLC-load-misses
3,911,1,LLC-load-misses
3,42066,1,LLC-load-misses
3,104341,1,LLC-load-misses
3,465014,1,LLC-load-misses
3,465016,1,LLC-load-misses
3,465030,1,LLC-load-misses
3,465034,1,LLC-load-misses
3,648038,1,LLC-load-misses
3,648039,1,LLC-load-misses
3,648052,1,LLC-load-misses
3,648763,1,LLC-load-misses
3,648767,1,LLC-load-misses
3,648761,348121,LLC-loads
3,629354,329046,LLC-loads
3,648052,276759,LLC-loads
3,648051,64282,LLC-loads
3,629353,59631,LLC-loads
3,629101,25223,LLC-loads
3,648029,21963,LLC-loads
3,629137,15206,LLC-loads
3,42066,6262,LLC-loads
3,465034,5071,LLC-loads
3,648040,3337,LLC-loads
3,647972,3198,LLC-loads
3,647531,3116,LLC-loads
3,629342,1841,LLC-loads
3,629124,1256,LLC-loads
3,629123,1201,LLC-loads
3,629122,1052,LLC-loads
3,648767,965,LLC-loads
3,648038,964,LLC-loads
3,465059,870,LLC-loads
3,648036,744,LLC-loads
3,104341,725,LLC-loads
3,238520,696,LLC-loads
3,648437,658,LLC-loads
3,465033,650,LLC-loads
3,648762,614,LLC-loads
3,648763,529,LLC-loads
3,647691,484,LLC-loads
3,635987,457,LLC-loads
3,15,426,LLC-loads
3,648039,399,LLC-loads
3,465031,323,LLC-loads
3,647539,316,LLC-loads
3,465030,311,LLC-loads
3,465032,300,LLC-loads
3,510689,247,LLC-loads
3,922,242,LLC-loads
3,629121,221,LLC-loads
3,648037,203,LLC-loads
3,465051,175,LLC-loads
3,87481,135,LLC-loads
3,484037,131,LLC-loads
3,465018,114,LLC-loads
3,465022,106,LLC-loads
3,911,100,LLC-loads
3,465014,81,LLC-loads
3,311,74,LLC-loads
3,465023,66,LLC-loads
3,465012,54,LLC-loads
3,465016,48,LLC-loads
3,629137,227,LLC-store-misses
3,629354,4,LLC-store-misses
3,648761,21060,LLC-stores
3,648052,19353,LLC-stores
3,629354,15774,LLC-stores
3,629353,4765,LLC-stores
3,648029,2021,LLC-stores
3,648761,36558446,cycles
3,629354,34358838,cycles
3,648052,32134538,cycles
3,629331,779009,cycles
3,647972,671761,cycles
3,42066,432672,cycles
3,629121,150466,cycles
3,15,123276,cycles
3,629122,118504,cycles
3,629341,117154,cycles
3,648767,112671,cycles
3,648037,103648,cycles
3,629124,89928,cycles
3,635987,77866,cycles
3,648437,77125,cycles
3,238520,76904,cycles
3,647531,74712,cycles
3,648763,72759,cycles
3,629338,65960,cycles
3,465059,59229,cycles
3,465032,58106,cycles
3,465033,57083,cycles
3,465049,55586,cycles
3,90240,46205,cycles
3,465030,45333,cycles
3,648038,45245,cycles
3,91438,44630,cycles
3,90379,44622,cycles
3,648036,38081,cycles
3,629340,37647,cycles
3,90239,33801,cycles
3,647539,32346,cycles
3,629123,30370,cycles
3,465031,29265,cycles
3,87483,25490,cycles
3,629339,22895,cycles
3,90388,19341,cycles
3,465029,18673,cycles
3,14,17477,cycles
3,87482,15640,cycles
3,465020,15385,cycles
3,465046,13459,cycles
3,87480,12840,cycles
3,310,10280,cycles
3,465019,9546,cycles
3,465021,8055,cycles
3,648761,25031767,instructions
3,629354,20313101,instructions
3,648052,20152299,instructions
3,629353,5452034,instructions
3,648029,1122548,instructions
3,647972,266751,instructions
3,629331,253343,instructions
3,42066,223898,instructions
3,629342,126043,instructions
3,629121,108493,instructions
3,647531,104854,instructions
3,629122,102231,instructions
3,15,83628,instructions
3,648037,65298,instructions
3,648039,65282,instructions
3,629124,54369,instructions
3,629341,48778,instructions
3,648767,46852,instructions
3,648437,39943,instructions
3,648763,38999,instructions
3,635987,38868,instructions
3,238520,38789,instructions
3,465032,27283,instructions
3,629338,26014,instructions
3,465030,25910,instructions
3,465059,24534,instructions
3,648038,20265,instructions
3,647539,20128,instructions
3,465033,19671,instructions
3,465031,19144,instructions
3,648036,18776,instructions
3,465049,17721,instructions
3,90379,17240,instructions
3,629123,15953,instructions
3,629340,14492,instructions
3,90240,14186,instructions
3,465029,12731,instructions
3,91438,12719,instructions
3,90239,12263,instructions
3,629339,10831,instructions
3,87483,9143,instructions
3,87482,8798,instructions
3,87480,8279,instructions
3,465046,8249,instructions
3,90388,8214,instructions
3,465019,6896,instructions
3,14,6866,instructions
3,465020,6818,instructions
3,465017,5661,instructions
3,465021,5629,instructions
3,310,5508,instructions
3,648761,41293438,ref-cycles
3,629354,34363541,ref-cycles
3,648052,32137523,ref-cycles
3,629353,10718345,ref-cycles
3,648051,10264200,ref-cycles
3,648029,3619993,ref-cycles
3,629101,2826956,ref-cycles
3,629331,1146665,ref-cycles
3,465034,884212,ref-cycles
3,647972,880164,ref-cycles
3,42066,543030,ref-cycles
3,629342,242627,ref-cycles
3,629121,188945,ref-cycles
3,647531,188416,ref-cycles
3,648767,162541,ref-cycles
3,629341,158240,ref-cycles
3,648039,150144,ref-cycles
3,15,148695,ref-cycles
3,648037,147545,ref-cycles
3,629122,118542,ref-cycles
3,629338,109112,ref-cycles
3,648763,107479,ref-cycles
3,238520,103454,ref-cycles
3,648437,101775,ref-cycles
3,629124,94944,ref-cycles
3,91438,85560,ref-cycles
3,90379,85537,ref-cycles
3,635987,77878,ref-cycles
3,465033,72795,ref-cycles
3,104341,68678,ref-cycles
3,465032,66194,ref-cycles
3,465059,59248,ref-cycles
3,465049,55591,ref-cycles
3,465030,55453,ref-cycles
3,629123,51543,ref-cycles
3,90240,46207,ref-cycles
3,648038,45264,ref-cycles
3,647539,42918,ref-cycles
3,648036,38088,ref-cycles
3,629340,37651,ref-cycles
3,465031,37467,ref-cycles
3,90388,37076,ref-cycles
3,465029,35788,ref-cycles
3,90239,33833,ref-cycles
3,14,33511,ref-cycles
3,87482,29969,ref-cycles
3,465046,25806,ref-cycles
3,87483,25484,ref-cycles
3,87480,24610,ref-cycles
3,629339,22908,ref-cycles
3,465020,15387,ref-cycles
3,465017,11339,ref-cycles
3,310,10281,ref-cycles
3,465019,9545,ref-cycles
3,465021,8050,ref-cycles
3,629101,451,LLC-load-misses
3,629121,412,LLC-load-misses
3,647531,382,LLC-load-misses
3,91438,149,LLC-load-misses
3,648029,138,LLC-load-misses
3,90379,136,LLC-load-misses
3,629331,108,LLC-load-misses
3,648761,85,LLC-load-misses
3,90388,51,LLC-load-misses
3,648040,35,LLC-load-misses
3,648039,24,LLC-load-misses
3,90240,21,LLC-load-misses
3,648037,20,LLC-load-misses
3,635987,18,LLC-load-misses
3,465049,16,LLC-load-misses
3,629338,14,LLC-load-misses
3,629354,14,LLC-load-misses
3,647972,9,LLC-load-misses
3,648052,9,LLC-load-misses
3,87480,6,LLC-load-misses
3,629342,6,LLC-load-misses
3,647539,5,LLC-load-misses
3,465029,4,LLC-load-misses
3,465046,4,LLC-load-misses
3,87482,3,LLC-load-misses
3,90239,3,LLC-load-misses
3,465017,3,LLC-load-misses
3,629124,3,LLC-load-misses
3,87483,2,LLC-load-misses
3,629122,2,LLC-load-misses
3,629340,2,LLC-load-misses
3,14,1,LLC-load-misses
3,310,1,LLC-load-misses
3,42066,1,LLC-load-misses
3,465019,1,LLC-load-misses
3,629123,1,LLC-load-misses
3,629341,1,LLC-load-misses
3,629353,1,LLC-load-misses
3,648036,1,LLC-load-misses
3,648051,1,LLC-load-misses
3,648437,1,LLC-load-misses
3,648763,1,LLC-load-misses
3,648761,277279,LLC-loads
3,648052,246029,LLC-loads
3,629354,241088,LLC-loads
3,648051,52987,LLC-loads
3,629353,51800,LLC-loads
3,648029,31991,LLC-loads
3,629101,26050,LLC-loads
3,629137,18155,LLC-loads
3,629331,7826,LLC-loads
3,465034,5149,LLC-loads
3,42066,4841,LLC-loads
3,647972,4693,LLC-loads
3,648040,3538,LLC-loads
3,629121,2393,LLC-loads
3,629342,1883,LLC-loads
3,647531,1226,LLC-loads
3,629122,1020,LLC-loads
3,648767,980,LLC-loads
3,629341,913,LLC-loads
3,465049,839,LLC-loads
3,629124,764,LLC-loads
3,648037,646,LLC-loads
3,238520,629,LLC-loads
3,465059,623,LLC-loads
3,15,612,LLC-loads
3,648437,612,LLC-loads
3,648039,600,LLC-loads
3,648763,523,LLC-loads
3,104341,521,LLC-loads
3,465033,493,LLC-loads
3,465032,420,LLC-loads
3,629338,417,LLC-loads
3,635987,361,LLC-loads
3,465030,314,LLC-loads
3,90240,272,LLC-loads
3,90239,269,LLC-loads
3,465031,232,LLC-loads
3,629340,231,LLC-loads
3,647539,225,LLC-loads
3,90379,224,LLC-loads
3,648038,223,LLC-loads
3,91438,214,LLC-loads
3,629123,191,LLC-loads
3,648036,188,LLC-loads
3,87483,158,LLC-loads
3,87482,145,LLC-loads
3,465046,131,LLC-loads
3,629339,124,LLC-loads
3,465020,118,LLC-loads
3,465029,118,LLC-loads
3,90388,108,LLC-loads
3,87480,105,LLC-loads
3,14,100,LLC-loads
3,310,95,LLC-loads
3,465017,90,LLC-loads
3,465019,56,LLC-loads
3,465021,45,LLC-loads
3,629137,184,LLC-store-misses
3,648761,12,LLC-store-misses
3,648761,25260,LLC-stores
3,648052,15851,LLC-stores
3,629354,13538,LLC-stores
3,648761,52881551,cycles
3,629354,38767837,cycles
3,648052,34328686,cycles
3,629353,10607565,cycles
3,648051,9933643,cycles
3,647972,1140603,cycles
3,1328,865572,cycles
3,42066,410205,cycles
3,629121,217997,cycles
3,635987,144390,cycles
3,647531,141070,cycles
3,648038,131667,cycles
3,648767,123513,cycles
3,648037,122040,cycles
3,648036,121317,cycles
3,629122,115317,cycles
3,629123,109343,cycles
3,238520,84946,cycles
3,648437,81435,cycles
3,648763,73601,cycles
3,15,67723,cycles
3,647539,66474,cycles
3,465059,62535,cycles
3,629124,55499,cycles
3,465033,52538,cycles
3,104329,45380,cycles
3,465031,38211,cycles
3,465032,28867,cycles
3,465012,28846,cycles
3,648053,23460,cycles
3,465024,20787,cycles
3,629355,18246,cycles
3,465018,17212,cycles
3,630151,16642,cycles
3,88546,16053,cycles
3,465022,15505,cycles
3,465045,14665,cycles
3,465020,12798,cycles
3,465016,11666,cycles
3,465014,10834,cycles
3,310,9508,cycles
3,465019,8942,cycles
3,465023,8697,cycles
3,465021,7846,cycles
3,311,5937,cycles
3,648761,33999516,instructions
3,629354,21023226,instructions
3,648052,19945165,instructions
3,629353,6873714,instructions
3,648051,6609196,instructions
3,648029,1636074,instructions
3,1328,868356,instructions
3,647972,444335,instructions
3,42066,231094,instructions
3,629121,168391,instructions
3,629342,146511,instructions
3,647531,87170,instructions
3,648036,78242,instructions
3,635987,77733,instructions
3,648038,77290,instructions
3,648037,74263,instructions
3,629122,64837,instructions
3,629123,58842,instructions
3,15,56321,instructions
3,648767,49664,instructions
3,648437,45956,instructions
3,238520,41857,instructions
3,647539,40499,instructions
3,648763,37825,instructions
3,648039,29703,instructions
3,629124,29542,instructions
3,465059,25564,instructions
3,465030,24545,instructions
3,465033,19709,instructions
3,465031,19309,instructions
3,465032,19250,instructions
3,465012,15821,instructions
3,465024,9741,instructions
3,104329,9702,instructions
3,465045,8666,instructions
3,629355,8113,instructions
3,648053,7771,instructions
3,465020,7564,instructions
3,465019,7043,instructions
3,88546,6965,instructions
3,465016,6911,instructions
3,465014,6852,instructions
3,465022,6831,instructions
3,630151,6710,instructions
3,310,6531,instructions
3,465023,5631,instructions
3,465017,5625,instructions
3,465021,5621,instructions
3,465018,5597,instructions
3,311,4294,instructions
3,648761,47391675,ref-cycles
3,629354,38015227,ref-cycles
3,648052,34926892,ref-cycles
3,629353,10810691,ref-cycles
3,648051,10244106,ref-cycles
3,648029,4836854,ref-cycles
3,647972,1348904,ref-cycles
3,465034,906177,ref-cycles
3,1328,865559,ref-cycles
3,42066,649750,ref-cycles
3,629342,584361,ref-cycles
3,629121,218017,ref-cycles
3,648767,160241,ref-cycles
3,648038,152996,ref-cycles
3,648037,144440,ref-cycles
3,635987,144394,ref-cycles
3,648437,127880,ref-cycles
3,647531,123050,ref-cycles
3,648036,121325,ref-cycles
3,629122,115322,ref-cycles
3,238520,109365,ref-cycles
3,629123,109342,ref-cycles
3,15,105915,ref-cycles
3,648763,94622,ref-cycles
3,465033,84088,ref-cycles
3,104341,80201,ref-cycles
3,647539,77993,ref-cycles
3,465030,72473,ref-cycles
3,465059,62537,ref-cycles
3,648039,61318,ref-cycles
3,629124,55499,ref-cycles
3,465031,51497,ref-cycles
3,104329,45379,ref-cycles
3,465024,39859,ref-cycles
