time,pid,block,byte
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,16,8192
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,16,8192
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,808,16,8192
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,16,8192
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,984912,16,8192
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,16,8192
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,16,8192
596,987011,16,8192
596,987011,16,8192
596,987011,16,8192
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,24,12288
596,987011,24,12288
596,987011,24,12288
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,16,8192
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,16,8192
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,808,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,957008,8,4096
596,984912,16,8192
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,957008,8,4096
596,984912,8,4096
596,984912,8,4096
596,984912,8,4096
596,987011,24,12288
596,987011,0,0
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,96,49152
596,987011,96,49152
596,987011,96,49152
596,987011,96,49152
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,8,4096
596,987011,0,0
596,987011,24,12288
596,987011,8,4096
